index	chr	dom start	dom end	overlap %age	overlaps with	hier level
13	chr1	155480000	158320000	0.0308695652174	0	2
292	chr1	158360000	158600000	0.00260869565217	0	2
177	chr1	158720000	159160000	0.00478260869565	0	2
552	chr1	159320000	159360000	0.000434782608696	0	2
369	chr1	159480000	159640000	0.00173913043478	0	2
100	chr1	160000000	160760000	0.00826086956522	0	2
418	chr1	160880000	161000000	0.00130434782609	0	2
168	chr1	161120000	161600000	0.00521739130435	0	2
21	chr1	161640000	163840000	0.0239130434783	0	2
242	chr1	163880000	164200000	0.00347826086957	0	2
555	chr1	164400000	164440000	0.000434782608696	0	2
295	chr1	164720000	164960000	0.00260869565217	0	2
91	chr1	165080000	165920000	0.00913043478261	0	2
221	chr1	165960000	166320000	0.00391304347826	0	2
475	chr1	166360000	166440000	0.000869565217391	0	2
37	chr1	166480000	168040000	0.0169565217391	0	2
41	chr1	168080000	169560000	0.0160869565217	0	2
15	chr1	169720000	172400000	0.0291304347826	0	2
110	chr1	172520000	173240000	0.00782608695652	0	2
14	chr1	173360000	176200000	0.0308695652174	0	2
75	chr1	176320000	177320000	0.0108695652174	0	2
297	chr1	177360000	177600000	0.00260869565217	0	2
560	chr1	177960000	178000000	0.000434782608696	0	2
128	chr1	178120000	178720000	0.00652173913043	0	2
114	chr1	178760000	179440000	0.00739130434783	0	2
46	chr1	179640000	181080000	0.015652173913	0	2
111	chr1	181120000	181840000	0.00782608695652	0	2
61	chr1	181880000	183000000	0.0121739130435	0	2
38	chr1	183040000	184600000	0.0169565217391	0	2
3	chr1	184640000	194960000	0.112173913043	0	2
373	chr1	195280000	195440000	0.00173913043478	0	2
12	chr1	195680000	198840000	0.034347826087	0	2
156	chr1	199160000	199680000	0.00565217391304	0	2
171	chr1	199720000	200200000	0.00521739130435	0	2
102	chr1	200480000	201240000	0.00826086956522	0	2
93	chr1	201280000	202120000	0.00913043478261	0	2
224	chr1	202400000	202760000	0.00391304347826	0	2
144	chr1	202800000	203360000	0.00608695652174	0	2
203	chr1	203800000	204200000	0.00434782608696	0	2
485	chr1	204400000	204480000	0.000869565217391	0	2
157	chr1	204760000	205280000	0.00565217391304	0	2
178	chr1	205320000	205760000	0.00478260869565	0	2
565	chr1	205960000	206000000	0.000434782608696	0	2
26	chr1	206120000	208000000	0.0204347826087	0	2
42	chr1	208040000	209520000	0.0160869565217	0	2
488	chr1	209560000	209640000	0.000869565217391	0	2
206	chr1	209880000	210280000	0.00434782608696	0	2
225	chr1	210320000	210680000	0.00391304347826	0	2
130	chr1	210720000	211320000	0.00652173913043	0	2
62	chr1	211360000	212480000	0.0121739130435	0	2
227	chr1	212520000	212880000	0.00391304347826	0	2
81	chr1	212920000	213840000	0.01	0	2
17	chr1	213880000	216520000	0.0286956521739	0	2
43	chr1	216560000	218040000	0.0160869565217	0	2
568	chr1	218200000	218240000	0.000434782608696	0	2
131	chr1	218440000	219040000	0.00652173913043	0	2
27	chr1	219080000	220960000	0.0204347826087	0	2
103	chr1	221000000	221760000	0.00826086956522	0	2
425	chr1	222000000	222120000	0.00130434782609	0	2
274	chr1	222440000	222720000	0.00304347826087	0	2
179	chr1	222760000	223200000	0.00478260869565	0	2
492	chr1	223600000	223680000	0.000869565217391	0	2
145	chr1	223720000	224280000	0.00608695652174	0	2
569	chr1	224320000	224360000	0.000434782608696	0	2
493	chr1	224480000	224560000	0.000869565217391	0	2
494	chr1	224680000	224760000	0.000869565217391	0	2
275	chr1	224880000	225160000	0.00304347826087	0	2
180	chr1	225280000	225720000	0.00478260869565	0	2
426	chr1	225840000	225960000	0.00130434782609	0	2
571	chr1	226280000	226320000	0.000434782608696	0	2
495	chr1	226480000	226560000	0.000869565217391	0	2
496	chr1	226680000	226760000	0.000869565217391	0	2
96	chr1	226920000	227720000	0.00869565217391	0	2
97	chr1	227840000	228640000	0.00869565217391	0	2
112	chr1	228800000	229520000	0.00782608695652	0	2
24	chr1	229560000	231520000	0.0213043478261	0	2
77	chr1	231560000	232560000	0.0108695652174	0	2
497	chr1	232600000	232680000	0.000869565217391	0	2
119	chr1	232720000	233360000	0.00695652173913	0	2
133	chr1	233720000	234320000	0.00652173913043	0	2
5	chr1	234360000	241120000	0.0734782608696	0	2
499	chr1	241480000	241560000	0.000869565217391	0	2
67	chr1	241600000	242680000	0.0117391304348	0	2
23	chr1	242880000	244920000	0.0221739130435	0	2
428	chr1	245040000	245160000	0.00130434782609	0	2
383	chr1	245400000	245560000	0.00173913043478	0	2
337	chr1	245880000	246080000	0.00217391304348	0	2
576	chr1	247160000	247200000	0.000434782608696	0	2
429	chr1	7680000	7760000	0.285714285714	248	3
384	chr1	7800000	7920000	0.428571428571	248	3
386	chr1	12120000	12240000	0.428571428571	249	3
438	chr1	20800000	20880000	0.5	341	3
393	chr1	22920000	23040000	0.75	343	3
513	chr1	23560000	23600000	0.1	184	3
514	chr1	25000000	25040000	0.25	344	3
515	chr1	27960000	28000000	0.5	440	3
400	chr1	33760000	33880000	0.103448275862	57	3
279	chr1	35440000	35680000	0.4	123	3
234	chr1	35720000	36040000	0.533333333333	123	3
445	chr1	37760000	37840000	0.4	311	3
519	chr1	37880000	37920000	0.2	311	3
446	chr1	37960000	38040000	0.4	311	3
210	chr1	39360000	39720000	0.5625	116	3
347	chr1	39840000	40000000	0.25	116	3
401	chr1	40160000	40280000	0.5	281	3
348	chr1	41280000	41440000	0.444444444444	212	3
312	chr1	41520000	41720000	0.15625	51	3
148	chr1	41840000	42360000	0.40625	51	3
124	chr1	42400000	43000000	0.46875	51	3
190	chr1	43040000	43440000	0.625	117	3
313	chr1	43480000	43680000	0.3125	117	3
256	chr1	45280000	45560000	0.583333333333	160	3
349	chr1	45600000	45760000	0.333333333333	160	3
405	chr1	46080000	46200000	0.3	191	3
350	chr1	46320000	46480000	0.4	191	3
522	chr1	46760000	46800000	0.2	315	3
406	chr1	46840000	46960000	0.6	315	3
524	chr1	48600000	48640000	0.0181818181818	19	3
451	chr1	48800000	48880000	0.0363636363636	19	3
44	chr1	49000000	50440000	0.654545454545	19	3
192	chr1	51040000	51440000	0.769230769231	149	3
527	chr1	52160000	52200000	0.0666666666667	125	3
258	chr1	52320000	52600000	0.241379310345	58	3
90	chr1	52640000	53480000	0.724137931034	58	3
528	chr1	54120000	54160000	0.0454545454545	84	3
113	chr1	54320000	55000000	0.772727272727	84	3
59	chr1	58920000	60040000	0.608695652174	28	3
20	chr1	60080000	62280000	0.0453795379538	2	3
454	chr1	62560000	62640000	0.0016501650165	2	3
235	chr1	62680000	63000000	0.00660066006601	2	3
193	chr1	63120000	63520000	0.00825082508251	2	3
34	chr1	63680000	65320000	0.0338283828383	2	3
68	chr1	65440000	66480000	0.0214521452145	2	3
161	chr1	66520000	67000000	0.00990099009901	2	3
531	chr1	67040000	67080000	0.000825082508251	2	3
317	chr1	67200000	67400000	0.00412541254125	2	3
354	chr1	67600000	67760000	0.003300330033	2	3
85	chr1	67800000	68680000	0.0181518151815	2	3
4	chr1	68720000	75760000	0.145214521452	2	3
532	chr1	76000000	76040000	0.000825082508251	2	3
54	chr1	76160000	77400000	0.0255775577558	2	3
79	chr1	77440000	78360000	0.0189768976898	2	3
9	chr1	78920000	83360000	0.0915841584158	2	3
533	chr1	83880000	83920000	0.000825082508251	2	3
458	chr1	84040000	84120000	0.0016501650165	2	3
50	chr1	84160000	85520000	0.0280528052805	2	3
70	chr1	85560000	86600000	0.0214521452145	2	3
22	chr1	86640000	88800000	0.0445544554455	2	3
319	chr1	88920000	89120000	0.00412541254125	2	3
154	chr1	89240000	89760000	0.0107260726073	2	3
359	chr1	90080000	90240000	0.003300330033	2	3
60	chr1	90360000	91480000	0.023102310231	2	3
56	chr1	91760000	92960000	0.0247524752475	2	3
71	chr1	93120000	94160000	0.0214521452145	2	3
162	chr1	94200000	94680000	0.00990099009901	2	3
163	chr1	94240000	94720000	0.00990099009901	2	3
264	chr1	94760000	95040000	0.00577557755776	2	3
284	chr1	95080000	95320000	0.0049504950495	2	3
8	chr1	95480000	100000000	0.0932343234323	2	3
65	chr1	100040000	101120000	0.0222772277228	2	3
196	chr1	101160000	101560000	0.00825082508251	2	3
29	chr1	101720000	103560000	0.0379537953795	2	3
535	chr1	106240000	106280000	0.000825082508251	2	3
536	chr1	107760000	107800000	0.000825082508251	2	3
197	chr1	108160000	108560000	0.00825082508251	2	3
285	chr1	109040000	109280000	0.75	238	3
461	chr1	110400000	110480000	0.166666666667	165	3
215	chr1	110520000	110880000	0.75	165	3
239	chr1	111480000	111800000	0.258064516129	55	3
265	chr1	111840000	112120000	0.225806451613	55	3
138	chr1	112160000	112720000	0.451612903226	55	3
139	chr1	113520000	114080000	0.341463414634	35	3
74	chr1	114120000	115120000	0.609756097561	35	3
98	chr1	115360000	116120000	0.422222222222	30	3
95	chr1	116160000	116960000	0.444444444444	30	3
463	chr1	117080000	117160000	0.4	324	3
87	chr1	117440000	118320000	0.578947368421	39	3
411	chr1	119960000	120080000	0.5	288	3
413	chr1	149520000	149640000	0.272727272727	176	3
240	chr1	149680000	150000000	0.727272727273	176	3
543	chr1	151240000	151280000	0.5	470	3
544	chr1	151560000	151600000	0.333333333333	414	3
548	chr1	153520000	153560000	0.2	326	3
417	chr1	155600000	155720000	0.0422535211268	13	3
218	chr1	155840000	156200000	0.12676056338	13	3
366	chr1	156240000	156400000	0.056338028169	13	3
219	chr1	156760000	157120000	0.12676056338	13	3
551	chr1	157280000	157320000	0.0140845070423	13	3
141	chr1	157480000	158040000	0.197183098592	13	3
367	chr1	158160000	158320000	0.056338028169	13	3
368	chr1	158720000	158880000	0.363636363636	177	3
293	chr1	158920000	159160000	0.545454545455	177	3
553	chr1	159960000	160000000	0.0526315789474	100	3
294	chr1	160040000	160280000	0.315789473684	100	3
241	chr1	160320000	160640000	0.421052631579	100	3
474	chr1	160760000	160840000	0.105263157895	100	3
220	chr1	163480000	163840000	0.163636363636	21	3
476	chr1	166480000	166560000	0.0512820512821	37	3
66	chr1	168120000	169200000	0.72972972973	41	3
370	chr1	169320000	169480000	0.108108108108	41	3
556	chr1	169520000	169560000	0.027027027027	41	3
371	chr1	169680000	169840000	0.0597014925373	15	3
33	chr1	170720000	172400000	0.626865671642	15	3
169	chr1	172520000	173000000	0.666666666667	110	3
330	chr1	173040000	173240000	0.277777777778	110	3
32	chr1	173400000	175120000	0.605633802817	14	3
72	chr1	175160000	176200000	0.366197183099	14	3
331	chr1	176320000	176520000	0.2	75	3
101	chr1	176560000	177320000	0.76	75	3
479	chr1	177360000	177440000	0.333333333333	297	3
559	chr1	177560000	177600000	0.166666666667	297	3
244	chr1	178120000	178440000	0.533333333333	128	3
298	chr1	178480000	178720000	0.4	128	3
73	chr1	179640000	180680000	0.722222222222	46	3
269	chr1	180800000	181080000	0.194444444444	46	3
561	chr1	181120000	181160000	0.0555555555556	111	3
245	chr1	181200000	181520000	0.444444444444	111	3
420	chr1	181680000	181800000	0.166666666667	111	3
223	chr1	183040000	183400000	0.230769230769	38	3
201	chr1	183520000	183920000	0.25641025641	38	3
170	chr1	183960000	184440000	0.307692307692	38	3
480	chr1	184560000	184640000	0.0512820512821	38	3
6	chr1	184640000	190680000	0.585271317829	3	3
129	chr1	190720000	191320000	0.0581395348837	3	3
10	chr1	191360000	194960000	0.348837209302	3	3
52	chr1	195680000	196960000	0.405063291139	12	3
92	chr1	197000000	197840000	0.26582278481	12	3
80	chr1	197880000	198800000	0.291139240506	12	3
270	chr1	198840000	199120000	0.0886075949367	12	3
271	chr1	199160000	199440000	0.538461538462	156	3
332	chr1	199480000	199680000	0.384615384615	156	3
563	chr1	200160000	200200000	0.0833333333333	171	3
482	chr1	200480000	200560000	0.105263157895	102	3
272	chr1	200680000	200960000	0.368421052632	102	3
299	chr1	201000000	201240000	0.315789473684	102	3
300	chr1	201280000	201520000	0.285714285714	93	3
143	chr1	201560000	202120000	0.666666666667	93	3
301	chr1	202400000	202640000	0.666666666667	224	3
483	chr1	202680000	202760000	0.222222222222	224	3
202	chr1	202800000	203200000	0.714285714286	144	3
374	chr1	203320000	203480000	0.285714285714	144	3
333	chr1	203600000	203800000	0.5	203	3
334	chr1	203800000	204000000	0.5	203	3
375	chr1	204040000	204200000	0.4	203	3
486	chr1	204760000	204840000	0.153846153846	157	3
204	chr1	204880000	205280000	0.769230769231	157	3
53	chr1	206520000	207800000	0.68085106383	26	3
377	chr1	207840000	208000000	0.0851063829787	26	3
158	chr1	208040000	208560000	0.351351351351	42	3
94	chr1	208600000	209440000	0.567567567568	42	3
379	chr1	209760000	209920000	0.4	206	3
226	chr1	210720000	211080000	0.6	130	3
423	chr1	211200000	211320000	0.2	130	3
490	chr1	212480000	212560000	0.222222222222	227	3
273	chr1	212600000	212880000	0.777777777778	227	3
132	chr1	219080000	219680000	0.31914893617	27	3
76	chr1	219720000	220720000	0.531914893617	27	3
424	chr1	220840000	220960000	0.063829787234	27	3
228	chr1	221000000	221360000	0.473684210526	103	3
229	chr1	221400000	221760000	0.473684210526	103	3
380	chr1	222440000	222600000	0.571428571429	274	3
491	chr1	222640000	222720000	0.285714285714	274	3
570	chr1	224520000	224560000	0.5	493	3
159	chr1	226920000	227440000	0.65	96	3
303	chr1	227480000	227720000	0.3	96	3
246	chr1	229520000	229840000	0.444444444444	112	3
572	chr1	231560000	231600000	0.04	77	3
304	chr1	231720000	231960000	0.24	77	3
335	chr1	232360000	232560000	0.2	77	3
247	chr1	233400000	233720000	0.533333333333	133	3
172	chr1	234360000	234840000	0.0710059171598	5	3
381	chr1	234960000	235120000	0.0236686390533	5	3
18	chr1	235680000	238240000	0.378698224852	5	3
115	chr1	238280000	238960000	0.100591715976	5	3
120	chr1	239000000	239640000	0.094674556213	5	3
230	chr1	239760000	240120000	0.0532544378698	5	3
276	chr1	240640000	240920000	0.0414201183432	5	3
382	chr1	242880000	243040000	0.078431372549	23	3
336	chr1	243080000	243280000	0.0980392156863	23	3
47	chr1	243320000	244760000	0.705882352941	23	3
427	chr1	244800000	244920000	0.0588235294118	23	3
430	chr1	7880000	7960000	0.666666666667	384	4
434	chr1	12120000	12200000	0.666666666667	386	4
511	chr1	20800000	20840000	0.5	438	4
518	chr1	37760000	37800000	0.5	445	4
448	chr1	39840000	39920000	0.5	347	4
402	chr1	41280000	41400000	0.75	348	4
403	chr1	41320000	41440000	0.75	348	4
521	chr1	41560000	41600000	0.2	312	4
452	chr1	49000000	49080000	0.0555555555556	44	4
525	chr1	49720000	49760000	0.0277777777778	44	4
526	chr1	50320000	50360000	0.0277777777778	44	4
259	chr1	52640000	52920000	0.333333333333	90	4
150	chr1	52960000	53480000	0.619047619048	90	4
173	chr1	54320000	54760000	0.647058823529	113	4
453	chr1	54920000	55000000	0.117647058824	113	4
352	chr1	58760000	58920000	0.142857142857	59	4
529	chr1	60080000	60120000	0.0181818181818	20	4
105	chr1	63800000	64520000	0.439024390244	34	4
151	chr1	64560000	65080000	0.317073170732	34	4
409	chr1	65120000	65240000	0.0731707317073	34	4
283	chr1	66520000	66760000	0.5	161	4
353	chr1	66800000	66960000	0.333333333333	161	4
530	chr1	67000000	67040000	0.0833333333333	161	4
260	chr1	67800000	68080000	0.318181818182	85	4
355	chr1	68120000	68280000	0.181818181818	85	4
261	chr1	68400000	68680000	0.318181818182	85	4
49	chr1	68720000	70120000	0.198863636364	4	4
356	chr1	70280000	70440000	0.0227272727273	4	4
457	chr1	70480000	70560000	0.0113636363636	4	4
7	chr1	70920000	75760000	0.6875	4	4
152	chr1	77440000	77960000	0.565217391304	79	4
213	chr1	78000000	78360000	0.391304347826	79	4
153	chr1	78400000	78920000	0.117117117117	9	4
69	chr1	84160000	85200000	0.764705882353	50	4
262	chr1	85240000	85520000	0.205882352941	50	4
194	chr1	85560000	85960000	0.384615384615	70	4
126	chr1	86000000	86600000	0.576923076923	70	4
318	chr1	86640000	86840000	0.0925925925926	22	4
263	chr1	86960000	87240000	0.12962962963	22	4
45	chr1	87360000	88800000	0.666666666667	22	4
214	chr1	89240000	89600000	0.692307692308	154	4
236	chr1	89720000	90040000	0.615384615385	154	4
175	chr1	91760000	92200000	0.366666666667	56	4
106	chr1	92240000	92960000	0.6	56	4
107	chr1	93120000	93840000	0.692307692308	71	4
320	chr1	93880000	94080000	0.192307692308	71	4
11	chr1	95520000	98960000	0.761061946903	8	4
195	chr1	100080000	100480000	0.37037037037	65	4
164	chr1	100640000	101120000	0.444444444444	65	4
460	chr1	101680000	101760000	0.0434782608696	29	4
362	chr1	108160000	108320000	0.4	197	4
537	chr1	108520000	108560000	0.1	197	4
322	chr1	114120000	114320000	0.2	74	4
198	chr1	114360000	114760000	0.4	74	4
323	chr1	114920000	115120000	0.2	74	4
462	chr1	115360000	115440000	0.105263157895	98	4
166	chr1	115480000	115960000	0.631578947368	98	4
410	chr1	116000000	116120000	0.157894736842	98	4
325	chr1	117440000	117640000	0.227272727273	87	4
540	chr1	117760000	117800000	0.0454545454545	87	4
167	chr1	117840000	118320000	0.545454545455	87	4
464	chr1	119960000	120040000	0.666666666667	411	4
465	chr1	120000000	120080000	0.666666666667	411	4
554	chr1	160800000	160840000	0.5	474	4
419	chr1	169720000	169840000	0.75	371	4
88	chr1	169880000	170760000	0.52380952381	33	4
109	chr1	171000000	171720000	0.428571428571	33	4
478	chr1	171760000	171840000	0.047619047619	33	4
329	chr1	172120000	172320000	0.119047619048	33	4
558	chr1	172360000	172400000	0.0238095238095	33	4
142	chr1	184680000	185240000	0.0927152317881	6	4
562	chr1	195680000	195720000	0.03125	52	4
481	chr1	199680000	199760000	0.4	332	4
564	chr1	202080000	202120000	0.0714285714286	143	4
421	chr1	203200000	203320000	0.75	374	4
422	chr1	203360000	203480000	0.75	374	4
205	chr1	206120000	206520000	0.3125	53	4
302	chr1	208040000	208280000	0.461538461538	158	4
378	chr1	208400000	208560000	0.307692307692	158	4
566	chr1	211200000	211240000	0.333333333333	423	4
489	chr1	211280000	211360000	0.666666666667	423	4
573	chr1	234480000	234520000	0.0833333333333	172	4
498	chr1	234760000	234840000	0.166666666667	172	4
574	chr1	234960000	235000000	0.25	381	4
575	chr1	235120000	235160000	0.25	381	4
520	chr1	41440000	41480000	0.333333333333	403	5
407	chr1	58800000	58920000	0.75	352	5
408	chr1	63680000	63800000	0.166666666667	105	5
456	chr1	65120000	65200000	0.666666666667	409	5
357	chr1	78000000	78160000	0.444444444444	213	5
358	chr1	78200000	78360000	0.444444444444	213	5
534	chr1	86000000	86040000	0.0666666666667	126	5
174	chr1	86160000	86600000	0.733333333333	126	5
237	chr1	92240000	92560000	0.444444444444	106	5
360	chr1	92680000	92840000	0.222222222222	106	5
459	chr1	95560000	95640000	0.0232558139535	11	5
361	chr1	95840000	96000000	0.046511627907	11	5
16	chr1	96160000	98800000	0.767441860465	11	5
64	chr1	98880000	99960000	0.313953488372	11	5
557	chr1	169680000	169720000	0.333333333333	419	5
477	chr1	169760000	169840000	0.666666666667	419	5
222	chr1	169880000	170240000	0.409090909091	88	5
243	chr1	170360000	170680000	0.363636363636	88	5
296	chr1	170720000	170960000	0.272727272727	88	5
484	chr1	203400000	203480000	0.666666666667	422	5
376	chr1	206120000	206280000	0.4	205	5
487	chr1	206400000	206480000	0.2	205	5
567	chr1	211280000	211320000	0.5	489	5
455	chr1	63680000	63760000	0.666666666667	408	6
86	chr1	96160000	97040000	0.333333333333	16	6
36	chr1	97160000	98760000	0.606060606061	16	6
372	chr1	170800000	170960000	0.666666666667	296	6
238	chr12	80000	160000	0	-1	1
39	chr12	440000	1600000	0	-1	1
40	chr12	1640000	2800000	0	-1	1
276	chr12	3000000	3040000	0	-1	1
209	chr12	3080000	3200000	0	-1	1
29	chr12	3320000	4640000	0	-1	1
34	chr12	4760000	6040000	0	-1	1
278	chr12	6480000	6520000	0	-1	1
279	chr12	6640000	6680000	0	-1	1
240	chr12	6960000	7040000	0	-1	1
109	chr12	7320000	7720000	0	-1	1
280	chr12	8120000	8160000	0	-1	1
281	chr12	8560000	8600000	0	-1	1
282	chr12	8760000	8800000	0	-1	1
241	chr12	9200000	9280000	0	-1	1
43	chr12	9720000	10800000	0	-1	1
285	chr12	11000000	11040000	0	-1	1
286	chr12	11240000	11280000	0	-1	1
37	chr12	11600000	12800000	0	-1	1
2	chr12	13320000	24880000	0	-1	1
13	chr12	24920000	27760000	0	-1	1
10	chr12	27800000	31080000	0	-1	1
291	chr12	31400000	31440000	0	-1	1
244	chr12	31560000	31640000	0	-1	1
116	chr12	32040000	32400000	0	-1	1
117	chr12	32440000	32800000	0	-1	1
141	chr12	34440000	34720000	0	-1	1
142	chr12	36440000	36720000	0	-1	1
292	chr12	37560000	37600000	0	-1	1
6	chr12	38720000	43720000	0	-1	1
60	chr12	43880000	44680000	0	-1	1
23	chr12	44720000	46400000	0	-1	1
105	chr12	46440000	46880000	0	-1	1
297	chr12	47200000	47240000	0	-1	1
298	chr12	47280000	47320000	0	-1	1
248	chr12	47440000	47520000	0	-1	1
188	chr12	47560000	47720000	0	-1	1
94	chr12	47840000	48320000	0	-1	1
110	chr12	48360000	48760000	0	-1	1
49	chr12	49160000	50080000	0	-1	1
118	chr12	50120000	50480000	0	-1	1
300	chr12	50680000	50720000	0	-1	1
61	chr12	50880000	51680000	0	-1	1
162	chr12	51960000	52200000	0	-1	1
191	chr12	52240000	52400000	0	-1	1
128	chr12	52440000	52760000	0	-1	1
163	chr12	52920000	53160000	0	-1	1
303	chr12	53320000	53360000	0	-1	1
218	chr12	53560000	53680000	0	-1	1
219	chr12	54520000	54640000	0	-1	1
